time_s,odom_x,odom_y,odom_yaw_deg,odom_vx,odom_vy,odom_wz,imu_qx,imu_qy,imu_qz,imu_qw,imu_yaw_deg,ekf_x,ekf_y,ekf_yaw_deg,ekf_vx,ekf_vy,ekf_wz,cmd_lin_x,cmd_lin_y,cmd_lin_z,cmd_ang_x,cmd_ang_y,cmd_ang_z
1777118130.88,-0.20,0.04,-57.40,0.00,0.00,-0.00,0.01,-0.00,-0.47,0.88,-55.71,-0.16,0.06,-55.71,-0.00,0.00,0.00,,,,,,
1777118130.97,-0.20,0.04,-57.34,-0.00,0.00,0.00,0.01,-0.00,-0.47,0.88,-55.65,-0.16,0.06,-55.65,-0.00,0.00,0.03,,,,,,
1777118131.07,-0.20,0.04,-57.02,-0.00,0.00,0.01,0.01,-0.00,-0.46,0.89,-55.23,-0.16,0.06,-55.25,-0.00,0.00,0.11,,,,,,
1777118131.17,-0.20,0.04,-56.15,-0.00,0.00,0.04,0.01,-0.00,-0.46,0.89,-54.31,-0.16,0.06,-54.35,-0.00,0.00,0.21,,,,,,
1777118131.27,-0.20,0.04,-54.82,-0.01,0.00,0.09,0.01,-0.00,-0.45,0.89,-52.99,-0.16,0.06,-53.03,-0.01,0.00,0.27,,,,,,
1777118131.38,-0.20,0.04,-53.34,-0.01,0.00,0.14,0.01,-0.00,-0.43,0.90,-51.49,-0.16,0.06,-51.53,-0.01,0.00,0.27,,,,,,
1777118131.49,-0.20,0.04,-52.13,-0.01,0.00,0.18,0.01,-0.00,-0.42,0.91,-50.30,-0.16,0.06,-50.32,-0.01,0.00,0.18,,,,,,
1777118131.58,-0.20,0.04,-51.31,-0.01,0.00,0.20,0.01,-0.00,-0.42,0.91,-49.65,-0.16,0.06,-49.66,-0.01,0.00,0.08,,,,,,
1777118131.68,-0.20,0.04,-51.00,-0.01,0.00,0.18,0.01,-0.00,-0.42,0.91,-49.45,-0.16,0.06,-49.44,-0.02,0.00,0.03,,,,,,
1777118131.78,-0.20,0.04,-50.97,-0.01,0.00,0.13,0.01,-0.00,-0.42,0.91,-49.44,-0.16,0.06,-49.44,-0.01,0.00,0.00,,,,,,
1777118131.88,-0.20,0.04,-51.02,-0.01,0.00,0.08,0.01,-0.00,-0.42,0.91,-49.44,-0.16,0.06,-49.44,-0.01,0.00,-0.01,,,,,,
1777118131.98,-0.20,0.04,-51.11,-0.00,0.00,0.04,0.01,-0.00,-0.42,0.91,-49.47,-0.16,0.06,-49.47,-0.00,0.00,-0.01,,,,,,
1777118132.08,-0.20,0.04,-51.40,-0.00,0.00,-0.00,0.01,-0.00,-0.42,0.91,-49.67,-0.16,0.06,-49.66,-0.00,0.00,-0.05,,,,,,
1777118132.17,-0.20,0.04,-51.81,0.00,0.00,-0.03,0.01,-0.00,-0.42,0.91,-50.16,-0.16,0.06,-50.14,0.00,0.00,-0.11,,,,,,
1777118132.27,-0.20,0.04,-52.59,0.00,0.00,-0.06,0.01,-0.00,-0.43,0.90,-51.24,-0.16,0.06,-51.20,0.00,0.00,-0.26,,,,,,
1777118132.37,-0.20,0.04,-54.74,0.01,0.00,-0.13,0.02,-0.00,-0.45,0.89,-53.53,-0.16,0.06,-53.45,0.00,0.00,-0.51,,,,,,
1777118132.47,-0.20,0.04,-57.75,0.01,0.00,-0.23,0.02,-0.00,-0.47,0.88,-56.63,-0.16,0.06,-56.55,0.01,0.00,-0.58,,,,,,
1777118132.58,-0.20,0.04,-60.75,0.01,0.00,-0.33,0.02,-0.00,-0.50,0.87,-59.45,-0.16,0.06,-59.40,0.01,0.00,-0.48,,,,,,
1777118132.69,-0.20,0.04,-62.81,0.00,0.00,-0.38,0.01,-0.00,-0.51,0.86,-61.38,-0.16,0.06,-61.35,0.00,0.00,-0.30,,,,,,
1777118132.78,-0.20,0.04,-64.08,0.00,0.00,-0.40,0.01,-0.00,-0.52,0.85,-62.46,-0.16,0.06,-62.44,0.00,0.00,-0.15,,,,,,
1777118132.87,-0.20,0.04,-64.81,0.00,0.00,-0.35,0.01,-0.00,-0.52,0.85,-62.97,-0.16,0.06,-62.97,0.00,0.00,-0.07,,,,,,
1777118132.98,-0.20,0.04,-64.81,-0.00,0.00,-0.25,0.01,-0.00,-0.52,0.85,-62.98,-0.16,0.06,-62.97,-0.00,0.00,0.03,,,,,,
1777118133.07,-0.20,0.04,-64.41,-0.00,0.00,-0.13,0.01,-0.00,-0.52,0.85,-62.58,-0.16,0.06,-62.60,-0.00,0.00,0.09,,,,,,
1777118133.18,-0.20,0.04,-63.80,-0.00,0.00,-0.03,0.01,-0.00,-0.51,0.86,-61.83,-0.16,0.06,-61.88,-0.00,0.00,0.17,,,,,,
1777118133.28,-0.20,0.04,-62.41,-0.00,0.00,0.06,0.01,-0.01,-0.50,0.86,-60.38,-0.16,0.06,-60.44,-0.00,0.00,0.33,,,,,,
1777118133.38,-0.20,0.04,-60.03,-0.00,0.00,0.17,0.01,-0.01,-0.49,0.87,-58.12,-0.16,0.06,-58.88,-0.00,0.00,0.49,,,,,,
1777118133.47,-0.20,0.04,-56.25,0.00,0.00,0.30,0.00,-0.01,-0.45,0.89,-53.71,-0.16,0.06,-53.82,-0.00,0.00,0.85,,,,,,
1777118133.58,-0.20,0.04,-50.92,-0.00,0.00,0.47,0.00,-0.01,-0.41,0.91,-48.39,-0.16,0.06,-48.52,-0.00,0.00,1.03,,,,,,
1777118133.67,-0.20,0.04,-44.96,-0.01,0.00,0.66,0.00,-0.01,-0.36,0.93,-42.72,-0.16,0.06,-42.88,-0.01,0.00,1.03,,,,,,
1777118133.78,-0.21,0.05,-39.51,-0.02,0.00,0.80,0.01,-0.01,-0.32,0.95,-37.62,-0.16,0.06,-37.71,-0.02,0.00,0.87,,,,,,
1777118133.87,-0.21,0.05,-35.48,-0.03,0.00,0.86,0.01,-0.01,-0.29,0.96,-33.73,-0.17,0.06,-33.81,-0.03,0.00,0.63,,,,,,
1777118133.97,-0.22,0.05,-32.70,-0.04,0.00,0.82,0.01,-0.01,-0.27,0.96,-31.16,-0.17,0.07,-31.19,-0.04,0.00,0.40,,,,,,
1777118134.10,-0.22,0.06,-30.87,-0.04,0.00,0.70,0.02,-0.00,-0.26,0.97,-29.88,-0.17,0.07,-30.16,-0.04,0.00,0.24,,,,,,
1777118134.18,-0.22,0.06,-30.32,-0.04,0.00,0.51,0.02,-0.00,-0.25,0.97,-29.36,-0.17,0.07,-29.39,-0.04,0.00,0.07,,,,,,
1777118134.28,-0.22,0.06,-30.21,-0.03,0.00,0.32,0.02,-0.00,-0.25,0.97,-29.35,-0.18,0.07,-29.36,-0.03,0.00,-0.03,,,,,,
1777118134.37,-0.22,0.06,-30.41,-0.01,0.00,0.18,0.02,-0.00,-0.26,0.97,-29.62,-0.18,0.07,-29.61,-0.02,0.00,-0.06,,,,,,
1777118134.47,-0.22,0.06,-30.96,-0.00,0.00,0.06,0.02,-0.00,-0.26,0.97,-30.19,-0.18,0.07,-30.17,-0.01,0.00,-0.13,,,,,,
1777118134.57,-0.22,0.05,-31.83,0.00,0.00,-0.03,0.02,-0.00,-0.27,0.96,-31.11,-0.18,0.07,-31.07,0.00,0.00,-0.20,,,,,,
1777118134.67,-0.22,0.05,-33.16,0.01,0.00,-0.10,0.02,-0.00,-0.28,0.96,-32.42,-0.18,0.07,-32.54,0.01,0.00,-0.31,,,,,,
1777118134.77,-0.21,0.05,-35.42,0.01,0.00,-0.18,0.02,-0.00,-0.30,0.95,-34.84,-0.18,0.07,-34.75,0.01,0.00,-0.46,,,,,,
1777118134.87,-0.21,0.05,-38.57,0.01,0.00,-0.28,0.02,-0.00,-0.33,0.94,-38.15,-0.18,0.07,-38.07,0.01,0.00,-0.66,,,,,,
1777118134.98,-0.21,0.05,-42.15,0.01,0.00,-0.39,0.02,-0.00,-0.36,0.93,-42.04,-0.18,0.07,-41.96,0.01,0.00,-0.71,,,,,,
1777118135.07,-0.21,0.05,-45.65,0.01,0.00,-0.48,0.01,-0.00,-0.39,0.92,-45.46,-0.18,0.07,-45.39,0.01,0.00,-0.57,,,,,,
1777118135.17,-0.21,0.05,-48.39,0.00,0.00,-0.53,0.01,-0.01,-0.41,0.91,-47.89,-0.18,0.07,-47.86,0.01,0.00,-0.38,,,,,,
1777118135.28,-0.21,0.05,-50.15,0.00,0.00,-0.51,0.01,-0.01,-0.42,0.91,-49.40,-0.18,0.07,-49.39,0.00,0.00,-0.22,,,,,,
1777118135.37,-0.21,0.05,-51.02,0.00,0.00,-0.43,0.01,-0.01,-0.42,0.91,-50.22,-0.18,0.07,-50.21,0.00,0.00,-0.12,,,,,,
1777118135.47,-0.21,0.05,-51.48,0.00,0.00,-0.33,0.01,-0.01,-0.43,0.90,-50.59,-0.18,0.07,-50.59,0.00,0.00,-0.05,,,,,,
1777118135.58,-0.21,0.05,-51.66,-0.00,0.00,-0.21,0.01,-0.01,-0.43,0.90,-50.60,-0.18,0.07,-50.61,-0.00,0.00,0.02,,,,,,
1777118135.67,-0.21,0.05,-51.42,-0.00,0.00,-0.11,0.01,-0.01,-0.42,0.91,-50.29,-0.18,0.07,-50.29,-0.00,0.00,0.08,,,,,,
1777118135.79,-0.21,0.05,-50.85,0.00,0.00,-0.02,0.01,-0.01,-0.42,0.91,-49.71,-0.18,0.07,-49.73,0.00,0.00,0.14,,,,,,
1777118135.88,-0.21,0.05,-49.95,0.00,0.00,0.04,0.01,-0.01,-0.41,0.91,-48.70,-0.18,0.07,-48.57,0.00,0.00,0.26,,,,,,
1777118135.97,-0.21,0.05,-47.92,0.00,0.00,0.12,0.01,-0.01,-0.40,0.92,-46.60,-0.18,0.07,-46.73,0.00,0.00,0.42,,,,,,
1777118136.08,-0.21,0.05,-44.79,0.00,0.00,0.24,0.00,-0.01,-0.37,0.93,-43.44,-0.18,0.07,-43.67,0.00,0.00,0.69,,,,,,
1777118136.17,-0.21,0.05,-40.32,0.00,0.00,0.39,0.00,-0.01,-0.33,0.94,-38.82,-0.18,0.07,-38.92,0.00,0.00,0.91,,,,,,
1777118136.27,-0.22,0.05,-35.00,-0.00,0.00,0.55,0.00,-0.01,-0.29,0.96,-33.66,-0.18,0.07,-33.76,-0.00,0.00,0.94,,,,,,
1777118136.37,-0.22,0.06,-30.31,-0.01,0.00,0.69,0.01,-0.01,-0.25,0.97,-29.17,-0.18,0.07,-29.23,-0.01,0.00,0.75,,,,,,
1777118136.47,-0.22,0.06,-26.86,-0.02,0.00,0.74,0.01,-0.01,-0.23,0.97,-26.16,-0.18,0.07,-26.20,-0.02,0.00,0.44,,,,,,
1777118136.57,-0.22,0.06,-25.58,-0.02,0.00,0.67,0.01,-0.00,-0.22,0.98,-24.92,-0.18,0.07,-24.91,-0.02,0.00,0.10,,,,,,
1777118136.68,-0.22,0.06,-25.70,-0.02,0.00,0.51,0.02,-0.00,-0.22,0.98,-25.15,-0.18,0.07,-25.14,-0.02,0.00,-0.09,,,,,,
1777118136.77,-0.22,0.06,-26.10,-0.02,0.00,0.31,0.02,-0.00,-0.22,0.98,-25.50,-0.18,0.07,-25.50,-0.02,0.00,-0.05,,,,,,
1777118136.87,-0.22,0.06,-26.16,-0.02,0.00,0.14,0.02,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.02,0.00,0.00,,,,,,
1777118136.98,-0.22,0.06,-25.93,-0.01,0.00,0.03,0.01,-0.00,-0.22,0.98,-25.58,-0.19,0.07,-25.58,-0.01,0.00,0.00,,,,,,
1777118137.07,-0.22,0.06,-25.87,-0.00,0.00,-0.01,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.64,-0.00,0.00,-0.02,,,,,,
1777118137.17,-0.22,0.06,-25.87,-0.00,0.00,-0.01,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118137.27,-0.22,0.06,-25.82,-0.00,0.00,0.01,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118137.37,-0.22,0.06,-25.79,0.00,0.00,0.01,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.01,,,,,,
1777118137.48,-0.22,0.06,-25.79,0.00,0.00,0.01,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118137.58,-0.22,0.06,-25.79,-0.00,0.00,0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118137.68,-0.22,0.06,-25.82,-0.00,0.00,0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118137.78,-0.22,0.06,-25.84,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118137.87,-0.22,0.06,-25.84,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118137.97,-0.22,0.06,-25.84,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118138.08,-0.22,0.06,-25.84,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118138.17,-0.22,0.06,-25.84,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118138.28,-0.22,0.06,-25.84,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118138.37,-0.22,0.06,-25.79,0.00,0.00,0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118138.48,-0.22,0.06,-25.96,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118138.58,-0.22,0.06,-25.96,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118138.67,-0.22,0.06,-25.96,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118138.77,-0.22,0.06,-25.96,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118138.87,-0.22,0.06,-25.96,-0.00,0.00,-0.01,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118138.97,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118139.07,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118139.18,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118139.28,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118139.37,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118139.48,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118139.57,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118139.68,-0.22,0.06,-25.96,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118139.78,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118139.88,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118139.98,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118140.07,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118140.18,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118140.28,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118140.39,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118140.48,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118140.58,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118140.67,-0.22,0.06,-26.06,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118140.78,-0.22,0.06,-26.15,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118140.88,-0.22,0.06,-26.15,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118140.98,-0.22,0.06,-26.09,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118141.08,-0.22,0.06,-26.09,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118141.18,-0.22,0.06,-26.09,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118141.28,-0.22,0.06,-26.09,-0.00,0.00,0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118141.38,-0.22,0.06,-26.09,-0.00,0.00,0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118141.48,-0.22,0.06,-26.09,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118141.58,-0.22,0.06,-26.09,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118141.67,-0.22,0.06,-26.09,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118141.78,-0.22,0.06,-26.09,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118141.88,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118141.97,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.07,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.17,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.27,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118142.37,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.48,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.01,,,,,,
1777118142.58,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.68,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.77,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.88,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118142.97,-0.22,0.06,-26.17,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118143.08,-0.22,0.06,-26.23,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.17,-0.22,0.06,-26.23,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118143.27,-0.22,0.06,-26.23,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.37,-0.22,0.06,-26.29,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,0.00,,,,,,
1777118143.47,-0.22,0.06,-26.29,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.57,-0.22,0.06,-26.29,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.67,-0.22,0.06,-26.29,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.78,-0.22,0.06,-26.29,-0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.87,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,-0.00,0.00,-0.00,,,,,,
1777118143.97,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118144.07,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118144.17,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118144.28,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118144.37,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118144.48,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118144.57,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118144.68,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118144.78,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118144.88,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118144.97,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118145.07,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118145.18,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118145.28,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118145.37,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118145.48,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,0.00,,,,,,
1777118145.58,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118145.68,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118145.77,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118145.88,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118145.97,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
1777118146.07,-0.22,0.06,-26.29,0.00,0.00,-0.00,0.01,-0.00,-0.22,0.97,-25.63,-0.19,0.07,-25.63,0.00,0.00,-0.00,,,,,,
