timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
26795,-1.9989,-2.0294,-2.0000,-2.0000
26895,-1.9836,-1.9989,-2.0000,-2.0000
26944,-2.0065,-1.9913,-2.0000,-2.0000
26995,-2.0065,-2.0065,-2.0000,-2.0000
27046,-1.9989,-2.0218,-2.0000,-2.0000
27095,-2.0065,-1.9989,-2.0000,-2.0000
27144,-1.9836,-1.9989,-2.0000,-2.0000
27195,-2.0065,-1.9913,-2.0000,-2.0000
27295,-1.9989,-2.0142,-2.0000,-2.0000
27346,-1.9913,-2.0142,-2.0000,-2.0000
27395,-1.9836,-1.9913,-2.0000,-2.0000
27445,-1.9989,-1.9913,-2.0000,-2.0000
27495,-2.0065,-2.0065,-2.0000,-2.0000
27546,-1.9913,-2.0142,-2.0000,-2.0000
27594,-2.0142,-2.0142,-2.0000,-2.0000
27645,-1.9913,-2.0065,-2.0000,-2.0000
27695,-1.9913,-1.9989,-2.0000,-2.0000
27744,-2.0142,-1.9989,-2.0000,-2.0000
27795,-1.9989,-2.0065,-2.0000,-2.0000
27895,-1.9913,-2.0065,-2.0000,-2.0000
27944,-1.9989,-1.9913,-2.0000,-2.0000
27995,-2.0065,-2.0065,-2.0000,-2.0000
28045,-2.0065,-2.0218,-2.0000,-2.0000
28095,-2.0142,-1.9989,-2.0000,-2.0000
28195,-1.9989,-1.9989,-2.0000,-2.0000
28295,-1.9913,-2.0142,-2.0000,-2.0000
28395,-1.9836,-1.9989,-2.0000,-2.0000
28445,-1.9989,-1.9989,-2.0000,-2.0000
28495,-1.9989,-2.0142,-2.0000,-2.0000
28545,-1.9989,-2.0218,-2.0000,-2.0000
28595,-2.0065,-2.0065,-2.0000,-2.0000
28646,-1.9989,-1.9989,-2.0000,-2.0000
28695,-1.9913,-1.9836,-2.0000,-2.0000
28795,-2.0065,-2.0142,-2.0000,-2.0000
28895,-1.9913,-1.9989,-2.0000,-2.0000
28995,-1.9989,-2.0065,-2.0000,-2.0000
29045,-1.9989,-2.0218,-2.0000,-2.0000
29095,-2.0142,-1.9989,-2.0000,-2.0000
29145,-1.9836,-2.0142,-2.0000,-2.0000
29195,-2.0065,-1.9836,-2.0000,-2.0000
29295,-1.9989,-2.0142,-2.0000,-2.0000
29395,-1.9913,-2.0065,-2.0000,-2.0000
29445,-2.0065,-2.0065,-2.0000,-2.0000
29495,-2.0065,-2.0065,-2.0000,-2.0000
29545,-1.9989,-2.0294,-2.0000,-2.0000
29594,-1.9989,-2.0065,-2.0000,-2.0000
29695,-1.9913,-1.9913,-2.0000,-2.0000
29745,-2.0142,-2.0142,-2.0000,-2.0000
29795,-1.9913,-2.0218,-2.0000,-2.0000
29844,-1.9989,-2.0142,-2.0000,-2.0000
29895,-1.9913,-1.9989,-2.0000,-2.0000
29995,-2.0065,-2.0142,-2.0000,-2.0000
30045,-2.0065,-2.0294,-2.0000,-2.0000
30095,-1.9989,-1.9989,-2.0000,-2.0000
30144,-1.9760,-2.0065,-2.0000,-2.0000
30195,-2.0065,-1.9913,-2.0000,-2.0000
30244,-1.9989,-2.0218,-2.0000,-2.0000
30295,-1.9989,-2.0142,-2.0000,-2.0000
30345,-1.9989,-2.0142,-2.0000,-2.0000
30395,-1.9836,-1.9989,-2.0000,-2.0000
30495,-2.0142,-2.0142,-2.0000,-2.0000
30595,-2.0065,-2.0065,-2.0000,-2.0000
30695,-1.9989,-1.9913,-2.0000,-2.0000
30795,-1.9989,-2.0142,-2.0000,-2.0000
30846,-1.9913,-2.0065,-2.0000,-2.0000
30895,-1.9760,-1.9913,-2.0000,-2.0000
30995,-2.0065,-2.0142,-2.0000,-2.0000
31046,-1.9989,-2.0218,-2.0000,-2.0000
31095,-2.0065,-2.0065,-2.0000,-2.0000
31195,-1.9989,-1.9989,-2.0000,-2.0000
31295,-1.9989,-2.0142,-2.0000,-2.0000
31346,-1.9989,-2.0065,-2.0000,-2.0000
31395,-1.9913,-1.9913,-2.0000,-2.0000
31495,-1.9989,-2.0065,-2.0000,-2.0000
31544,-1.9989,-2.0218,-2.0000,-2.0000
31595,-1.9989,-2.0065,-2.0000,-2.0000
31645,-1.9913,-2.0065,-2.0000,-2.0000
31694,-1.9836,-1.9913,-2.0000,-2.0000
31795,-2.0065,-2.0218,0.0000,0.0000
31844,-1.9608,-1.9760,0.0000,0.0000
31895,-1.9150,-1.8921,0.0000,0.0000
31944,-1.8158,-1.8158,0.0000,0.0000
31995,-1.7471,-1.7548,0.0000,0.0000
32095,-1.6022,-1.5869,0.0000,0.0000
32145,-1.5106,-1.5182,0.0000,0.0000
32194,-1.4420,-1.4343,0.0000,0.0000
32295,-1.2817,-1.2970,0.0000,0.0000
32395,-1.1368,-1.1368,0.0000,0.0000
32445,-1.0605,-1.0529,0.0000,0.0000
32495,-0.9918,-0.9689,0.0000,0.0000
32544,-0.9079,-0.9308,0.0000,0.0000
32595,-0.8316,-0.8316,0.0000,0.0000
32695,-0.6866,-0.6790,0.0000,0.0000
32745,-0.5951,-0.5875,0.0000,0.0000
32795,-0.5417,-0.5341,0.0000,0.0000
32895,-0.3510,-0.3738,0.0000,0.0000
32945,-0.3281,-0.3128,0.0000,0.0000
32995,-0.2899,-0.2518,0.0000,0.0000
33095,-0.0992,-0.1450,0.0000,0.0000
33195,0.0000,-0.0839,0.0000,0.0000
33295,0.0000,-0.0916,0.0000,0.0000
33395,0.0000,-0.0916,0.0000,0.0000
33495,0.0000,-0.0534,0.0000,0.0000
33545,0.0000,-0.0458,0.0000,0.0000
33595,0.0000,-0.0458,0.0000,0.0000
33645,0.0000,-0.0458,0.0000,0.0000
33695,0.0000,-0.0763,0.0000,0.0000
33746,0.0076,-0.0534,0.0000,0.0000
33795,0.0000,-0.0458,0.0000,0.0000
33894,0.0000,-0.0305,0.0000,0.0000
33994,0.0076,-0.0229,0.0000,0.0000
34095,-0.0076,-0.0229,0.0000,0.0000
34195,0.0000,-0.0076,0.0000,0.0000
34295,0.0000,-0.0076,0.0000,0.0000
34394,0.0000,-0.0076,0.0000,0.0000
34495,0.0000,0.0000,0.0000,0.0000
34595,0.0000,-0.0076,0.0000,0.0000
34645,0.0000,0.0000,0.0000,0.0000
34694,0.0000,0.0000,0.0000,0.0000
34795,0.0000,0.0000,0.0000,0.0000
34895,0.0000,0.0000,0.0000,0.0000
34995,0.0000,0.0000,0.0000,0.0000
35095,-0.0076,0.0000,0.0000,0.0000
35195,0.0000,0.0000,0.0000,0.0000
35295,0.0000,0.0000,0.0000,0.0000
35395,-0.0229,0.0000,0.0000,0.0000
35494,0.0000,0.0000,0.0000,0.0000
35595,0.0000,0.0000,0.0000,0.0000
35694,0.0000,0.0000,0.0000,0.0000
35794,0.0076,-0.0076,0.0000,0.0000
35846,0.0000,0.0000,0.0000,0.0000
35894,0.0000,0.0000,0.0000,0.0000
35995,0.0000,0.0000,0.0000,0.0000
36095,0.0000,-0.0076,0.0000,0.0000
36145,0.0000,0.0076,0.0000,0.0000
36195,0.0000,0.0000,0.0000,0.0000
36295,0.0000,0.0000,0.0000,0.0000
36395,0.0000,0.0000,0.0000,0.0000
36495,0.0000,0.0000,0.0000,0.0000
36594,0.0076,0.0076,0.0000,0.0000
36645,0.0229,0.0000,0.0000,0.0000
36695,0.0000,0.0000,0.0000,0.0000
36744,0.0000,0.0000,0.0000,0.0000
36795,0.0000,0.0000,0.0000,0.0000
36846,0.0229,0.0000,0.0000,0.0000
36894,0.0000,0.0076,0.0000,0.0000
36994,0.0000,0.0000,0.0000,0.0000
37095,0.0000,0.0000,0.0000,0.0000
37194,0.0076,0.0076,0.0000,0.0000
37294,0.0076,0.0000,0.0000,0.0000
37344,0.0000,0.0000,0.0000,0.0000
37394,0.0000,0.0076,0.0000,0.0000
37494,0.0000,0.0076,0.0000,0.0000
37594,-0.0229,0.0000,0.0000,0.0000
37644,0.0076,0.0000,0.0000,0.0000
37694,-0.0153,0.0000,0.0000,0.0000
37794,0.0000,0.0000,0.0000,0.0000
37894,0.0000,0.0000,0.0000,0.0000
37994,0.0076,0.0000,0.0000,0.0000
