timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
34722,1.1139,1.1368,-2.0000,-2.0000
34822,0.9537,0.9460,-2.0000,-2.0000
34871,0.8698,0.9232,-2.0000,-2.0000
34922,0.8087,0.8316,-2.0000,-2.0000
34972,0.7324,0.7401,-2.0000,-2.0000
35022,0.6485,0.6866,-2.0000,-2.0000
35122,0.5035,0.5493,-2.0000,-2.0000
35222,0.3281,0.3891,-2.0000,-2.0000
35322,0.2747,0.2441,-2.0000,-2.0000
35422,0.0534,0.0763,-2.0000,-2.0000
35522,-0.0381,-0.0305,-2.0000,-2.0000
35622,-0.1678,-0.1450,-2.0000,-2.0000
35671,-0.2365,-0.1984,-2.0000,-2.0000
35722,-0.3510,-0.3128,-2.0000,-2.0000
35822,-0.4883,-0.4730,-2.0000,-2.0000
35922,-0.6714,-0.6256,-2.0000,-2.0000
36022,-0.8087,-0.7935,-2.0000,-2.0000
36122,-0.9842,-0.9537,-2.0000,-2.0000
36172,-1.0605,-1.0376,-2.0000,-2.0000
36222,-1.1444,-1.0910,-2.0000,-2.0000
36271,-1.1978,-1.1673,-2.0000,-2.0000
36322,-1.2894,-1.2589,-2.0000,-2.0000
36371,-1.3580,-1.3275,-2.0000,-2.0000
36422,-1.4343,-1.4038,-2.0000,-2.0000
36522,-1.5793,-1.5488,-2.0000,-2.0000
36573,-1.6632,-1.6403,-2.0000,-2.0000
36622,-1.7471,-1.7014,-2.0000,-2.0000
36722,-1.8692,-1.8845,-2.0000,-2.0000
36822,-1.9913,-1.9608,-2.0000,-2.0000
36871,-2.0218,-1.9836,-2.0000,-2.0000
36922,-1.9913,-1.9836,-2.0000,-2.0000
37021,-2.0065,-1.9760,-2.0000,-2.0000
37122,-2.0142,-1.9913,-2.0000,-2.0000
37222,-1.9836,-1.9989,-2.0000,-2.0000
37271,-2.0065,-1.9989,-2.0000,-2.0000
37322,-1.9913,-1.9836,-2.0000,-2.0000
37422,-1.9913,-1.9989,-2.0000,-2.0000
37522,-2.0142,-1.9836,-2.0000,-2.0000
37622,-1.9836,-1.9913,-2.0000,-2.0000
37672,-2.0065,-2.0142,-2.0000,-2.0000
37722,-1.9913,-2.0065,-2.0000,-2.0000
37822,-1.9989,-1.9760,-2.0000,-2.0000
37922,-2.0065,-2.0065,-2.0000,-2.0000
37971,-1.9836,-1.9989,-2.0000,-2.0000
38022,-2.0065,-1.9836,-2.0000,-2.0000
38122,-1.9913,-1.9836,-2.0000,-2.0000
38222,-2.0065,-1.9989,-2.0000,-2.0000
38271,-2.0142,-1.9913,-2.0000,-2.0000
38322,-2.0065,-1.9760,-2.0000,-2.0000
38372,-1.9989,-1.9913,-2.0000,-2.0000
38422,-1.9913,-1.9989,-2.0000,-2.0000
38522,-2.0065,-1.9913,-2.0000,-2.0000
38622,-1.9989,-1.9836,-2.0000,-2.0000
38672,-2.0065,-1.9989,-2.0000,-2.0000
38722,-1.9913,-1.9989,-2.0000,-2.0000
38772,-2.0142,-1.9913,-2.0000,-2.0000
